Unnamed: 0,genre,lyrics,predicted_genre
158400,Electronic,"There's no use fighting
I try to remain Unappalled
There's no use fighting
It leaves me provisionally quiet and cold
A sinking feeling
Is swiftly growing
I didn't have the least inkling
Of the plot they were weaving",Indie
83290,Pop,"Hey (yei ye yee 2x soniyee)
Ye (lolo lololo lilele 3x)
Alike (yolo lilele) baby girl
CHORUS
Usinisemee ah 4x kama napenda kula
Usinishangae 4x kama napenda kula
Usiniseme 4x kama napenda kula
Usinitengee 4x kama napenda kula
VERSE(1)
Basi hivi juzi juzi Kulikuwa na shughuli
Mta wa pili tena sio mbali, Kulikuwa na pilau na wali
Basi nami nikajiunga Pale pale kupiga mpunga
Watu wakajipanga Nikaanza kwa tonge na nyama
Jamani
ninamatonge*4 Mpaka wakanifukuza
Nikasema sijali Nikatoa pesa mfukoni
Nikanunua mayai kilichofuata watu wa wakai
CHORUS
Usinisemee ah 4x Kama napenda kula
Usinishangae 4x kama napenda kula
Usinitengee 4x Kama napenda kula
VERSE (2)
Ilikuwa juma pili Siku ya watu wenye ufahari
Kujirusha sehemu mbali mbali
Nami nikasema leo sikubali
Wacha niendee*4 Ila sina pesa nataka nikale
Nikapita sokoni Nikaomba embe sokoni
Nikaelekea baharini Nikawaona wengi ufukweni
Hakika na embe kiutani Nakula ili watamani
Mate yalwaijaa mdomoni basi wote wakaanza kuniomba
Usiniombee ah 4x si mnasema mimi napenda kula
Usiniseme 4x kama napenda kula
usinishangae 4x kama napenda kula
Usiniseme 4x kama napenda kula
Usinitengee 4x Kama napenda kula",Electronic
36517,Rock,"In the middle of the night you
Know I heard the voices call
Said they'd try to ease me through my pain
Then I started to question
Am I sane or confused
Don't think that I will ever know
Chorus
It's hard to believe
That the sun still sets without you
I was so afraid to let you know
It's hard to believe
That the world still turns without you
I was so afraid to let you go
I was starting to believe
That I was destined for the worst
It was all the life I'd ever know
It was getting to the point that I'd
Thought I'd not return
I was so unsure of where I'd go
Chorus
It's hard to believe
That the sun still sets without you
I was so afraid to let you know
It's hard to believe
That the world still turns without you
I was so afraid to let you go
In the middle of the night
Sometimes I hear the voices call
Don't think that I will ever know
Chorus
It's hard to believe
That the sun still sets without you
I was so afraid to let you know
It's hard to believe
That the world still turns without you
I was so afraid to let you go",Indie
252989,Pop,"So this is how you say goodbye
You said you'd always try
Our love you brushed aside
And now (now), the days are cold and gray
The feeling's gone astray
The love that should not fade, babe
(Baby!) If you cannot come yourself,
Don't tell nobody else
No postcards on the shelf from you
(Let me down)
Let me down easy, baby
Ease the pain in me
Let me down easy, honey
Why don't you set me free?
And since the day you turned away,
The memory's not gone away
Feels like yesterday every day
(Baby!) If you cannot come yourself,
Don't tell nobody else
No postcards on the shelf from you
(Let me down)
Let me down easy, baby
Ease the pain in me
Let me down easy, honey
Why don't you set me free?
Let me down easy, baby
Ease the pain in me
Let me down easy, honey
Why don't you set me free?
How can you be sure
The candle won't burn pure?
Just give me one more chance
Let me have this dance
(Let me down, let me down)
Let me down easy, baby
Ease the pain in me
Let me down easy, honey
Why don't you set me free?
Let me down easy
Let me down easy, love
So this is how you say goodbye
Then, bye-bye, baby, goodbye
Don't tell nobody else, please
No, don't tell, don't tell, don't tell nobody else
If you can't come yourself,
Why don't you be a man about it?
If you can't come yourself,
Then don't send nobody else
Why don't you be a man about it?
Won't you be a man about it?",Country
260722,Country,"As I look around me at unfamiliar faces my mind goes back to my boyhood days
And the lust and the crazy far off places
Oh the simple country boy to a life of disgrace
I was raised on a farm way down in Louisiana down where the sweet magnolias grow
Just me and Mud and mama and papa little blue eyed Judy who lived down the road
I got Judy in trouble in the early days of summer
Oh she and mama cried and begged me not to go
Later on someone told me Mud and Judy got married
And they had a little girl with hair shining gold
I drank and I gambled and I knew many women I lived too fast for a boy just 21
And then one night I shot a man in Reno the very first time I had ever far to go
Mud came to see me last Sunday morning
He said Judy and the baby were waiting outside
His eyes filled with tears when I asked about mama
He said mama's heart's been broken she just laid down and died
I hear a cell door open soon it will be over I'll have to pay for the wrongs I have done
To Mud and Judy and mama and papa
And I'll hope you'll remember this when you're 21
And I'll hope you'll remember this when you're 21",Country
139989,Rock,"Things that I used to do
Some I won't do no more
Things that I used to do
Some I won't do no more
Used to sit and hold your hand, baby
Begging you, not today
Used to search all night for you baby
And I search always anything
Used to search all night for you baby
And I search always anything
Yeah, and I'm new alone again, darlin'
You was out somewhere with your other man
I'm gonna send you back to your mother, baby
Or I'm gonna back to my family too
I'm gonna send you back to your mother, baby
Or I'm gonna back to my family too",Country
247325,Rock,"Well, she said all along, I'm her one
A little fingernail polish, chewin' gum
Her round the world heart made of platinum, that's right
She looks like a China doll baby, especially in white
A tropicana flower in the candlelight
She turned into a pumpkin pie, sweet kiss at midnight
She moves, oh so fine
She's like a perfect valentine
She's not one to fall in love
She's too high on the stars above at night
She wants to be your red-hot mama, all alone
She dances with the boys on the telephone
She makes a lotta noise in the quiet zone at night
Yeah, you talk about a party at the beach, ain't that grand
She just took a raincheck with another man
Who lay on the deck of his catamaran some night
She moves, oh so fine
She's like a perfect valentine
She's not one to fall in love
She's too high on the stars above at night
Well, I can't tell you much, but what I know (what I know)
You can't take her with you when it's time to go
'Cause she knows where it's at with a Romeo, you'll see
She moves, oh so fine
She's like a perfect valentine
She's not one to fall in love
She's too high on the stars above at night
She moves
Just like a perfect valentine
She's not one to fall in love
She's too high on the stars above at night",Pop
80484,Metal,"Durch die hehre Finsternis
des zuknftig Vergangenen
sehnt das Raunen sich nach Licht
nach einem Weg heraus
zwischen zweierlei Welten
Verstummt ist die gleichgltig' Andacht
und es ward mir,
als wrd' ich ein Unterkleid erblicken
welches aufgeknpft an einen Baum
den Niederen eine Sttte der Zuflucht ist
Heraufbeschworen durch die Kraft
einer erlschenden, zweiten Sonne
werden drei Finger meiner linken Hand
erschlafften Samen in die Ungewiheit
blutgetrnkten Schlammes entlassen
Gestern meinte ich es noch genauso
wie es morgen klingt
es war die Berhrung mit dem Nichts
welche mir den dritten Finger ttowierte
aber als der Lurch sich mir erffnete
ward ich ein anderer
und schnitt mir den ganzen Arm ab
Ich fange dich mit meniem Todesbringer
und du denkt noch es wre der Wahnsinn
doch es ist versprochen:
Ich werde mich weiter tten
Oh Verheiung - Du Krone des Todeskultes!
Wenn schwarze Regentropfen nur dem einen Ziel
dienen,
in nchtlicher Unbedeutsamkeit zu verbrennen
Und der an sein eigenes Kreuz genagelte Mensch
den Wunsch versprt
Dich Tod einem nie dagewesenen Leben
vorzuziehen
Dann ist der entweihte Zeitpunkt gekommen
in Deine erlsenden Augen zu blicken
und den eigenen Untergang mit offenen Armen
willkommen zu heien.
[English translation: Promise - Thou Crown Of The Death Cult]
Through the exalted darkness
of the future past
the murmuring longs for light
for a way out
between dual worlds
Silenced is the indifferent attention
And it seems to me
as if I would see an undergarment
that, tied up in a tree,
is a sanctuary for the humble ones
Conjured up by the power
of a fading second sun
three fingers of my left hand are
set free weakened seed in the uncertainty
of bloodsoaked mire
Yesterday I meant it just like
it sounds tomorrow
It was contact with the nothingness
that tatooed my third finger
But when the amfibian opened to me
I seemed to be someone else
and cut off my entire arm
I catch you with my bringer of death
and you still think it was insanity
yet it is promised:
I will kill myself furthermore
Oh Promise - Thou Crown Of The Death Cult
When black raindrops serve only the one goal
to burn in nocturnal insignificance
And he who is nailed to his own cross
feels the wish
to prefer You Death over a life that never
existed
Then the distant point in time has arrived
to gaze into your redeeming eyes
and to welcome one's own downfall
with open arms",Metal
356384,Hip-Hop,"Yeah
Yeah Yeah come on now
Some party some party some party
If you want to go say party: party
Say party: party
Nineteen ninety three
Come on
You about ready to do it over there
You ready too
You about ready to do it over there
You ready
I said one two three four
In slow
Now hear I go
As I flow
Crowd goes up and down like a yo-yo
Hail the master the ruler over ____
Meat to a mike like Shaq to a ball
Tough like a tank not pumped like a filo
I'm breaking up with a girl I'm leaving her weeped like a willow
I'm totally in love with a kids beat silhouette
Till I see another one better
Eight to twelve a rapper just for fun
My desire in spite of her [____ (echo) G(echo)]
But now I'm the epitome
Years and Years and ya can't get rid of me
From the dark age into the renaissance
The rap obsession caused the regression
But one (minute la(o)ter?) and that means me
To show you what it takes to be a real MC
You need (wickedy wickedy?) rhymes [SCRATCHING]
With a (stickedy stickedy?) style [SCRATCHING]
And if you think ??it could take a while [SCRATCHING]
You need to need to take your take ya time to pursue it [SCRATCHING]
Till you're (wicky wicky?) rhymes flow right through it [SCRATCHING]
Chitty chitty bang bang chitty bang chitty
I kick the nitty gritty
For the people in the city
Here's somethin' that ya best not miss
As we go a little somethin' like dis
Come on
Aha
We go a little somethin' like dis
Yeah the crowd rocks in the house
Top billin'
Hands to my filin'
Ain't no playin around or sitting around or standin around, clown, when I'm gettin down
Heavy on bass
Go lightly on the treble
You can't dig this then man you need a _____
Where's the jam I search like (I'm gonna?)
Find the party kick it like thunder
Back in the day they used a judge a MC
On what?
By how amped and loud the whole crowd would be
I go eh
They go eh
If I go yeah
They go yeah
Yeah yeah yeah yeah
It's like a drug and I can't stand it
Mike like a fight? And use it like a magnet
It's hip hop with a twist
Ah
As we go a little somethin like dis
Come on
We go a little somethin like dis
Hit it
Word up
Word up
We go a little somethin like dis
Hit it
It's Jazzy Jazzy
Yo my name is Jeff
Well it's Jazzy Jazzy
Yo my name is Jeff
Well it's Jazzy Jazzy
Yo my name is Jeff and don't forget about my man the Fresh Pr-Prince pick it
Getu de dups de dit min e tin a harmen
(Get up to the harmony?)
And edow ski dup nit up widu widout
( ?get up with you or without)
Sit o to the funky did dat you can't mid who get hypnotized widup wid-ow gritu
( to the funky did that you can't miss who get hypnotized ? without you)
A mitay to eat wid-ow we di stit ow
(we just did it now)
It ain't what under test me sedi who do da best beat
(you ain't about to test me to see who do the best bea)t
You know, you know, what I'm talkin about
Bewede I didn't figure it out
(""Well I didn't figure it out"")
Now pump it up
Coz I'm superior?. H.. and me?
'cause I'm so quick I get the time?get the respect what you do to the brothers MC?
My name is the prince and don't ever forget it.
You can't even if you try
Because I'm a hell-of-a-lover hell-of-a-partier all-of-hell-of-a-guy
Yeah can I do this
Yeah ya just did it
Tell em. Yo can I do this
Yeah ya just did it
Now here's somethin that ya just can't miss
As we go a little somethin like dis
Come on
Give it to them
We go a little somethin like dis
Hit it
Give em a ____ here
Yeah
We go a little somethin like dis
He-he-he-he-hit it
He-he-he-he-hit it
We go we go we go a little sumthin like dis like",Hip-Hop
49778,Pop,"There's one hope and that's no lie
Baby, tears they never dry
Oh, one day a lonely girl reaches loneliness
There's a face behind your face
But you try to win the race
You can run, but you can't hide from loneliness
That's dirty money, money, money
Don't take your love to town, my little honey
You are crucified, in the middle of the night
That's dirty money, money, money
Keep your body, oh, it isn't funny
I will testify, oh, there's no reason why
There's no friend you can rely
Only dreams, you have to fly
Oh, one day a lonely girl reaches loneliness
There's one name, but there's no heart
Oh, you want to tear apart
Oh, one day a lonely girl reaches paradise",Indie
192311,Rock,"Good morning lethargy
Drink pepsi is good for energy
The bath's on, smoke in the bedroom
Sore throat and on my neck a nasty bruise
Where it came from, well I don't know
We played last night, it was a good show
Got the play out, second rate chatshow
It's a nation wide deal, so you gotta go
Chuck from the company says it will be alright
Got an ad on KROQ
And there's an in-store tonight
Well I build things up
Then I let them go
Got to get time share on the radio
Look inside America, she's alright, she's alright
Sitting out the distance
But I'm not trying to make her mine
Looking for America
With its kooky nights and suicide
Where the TV says it's alright
Coz' everybody's hung up on something or other
Steppin' off in 20, so the driver says
I should sleep tonight
But I think I'll watch videos instead
Annie Hall leaves NY in the end
Press rewind and Woody gets her back again
And the whole world could pass through me
But I don't know if it means much to me
Look inside America
She's alright, she's alright
Sitting out the distance
But I'm not trying to make her mine
Looking for America
With its kooky nights and suicide
Where the TV says it's alright
Coz everybody's strung out on something or other
And the whole world
Could pass through me
But I don't know if it means much to me",Indie
178138,Rock,"Don't ask me how long, baby, it's gonna take
I don't know, honey, just give it a break
Love don't happen to you overnight
You got to feed it, leave it, give it some light
Oh love, true love, when it looks like you're winning
Get it right on tee and the stars shine so brightly
Just for you and me, for ever and ever, babe
Is that what it takes? For ever and ever, babe
Is that when it stays for you and me?
With every ray of sunshine, sugar, there's little bit of rain
You got to take the bad times with the good times
'Cause no love's the same, oh love, true love
When it looks like you're winning, get it right on tee
And the stars shine so brightly, just for you and me
For ever and ever, babe, is that what it takes?
For ever and ever, babe, that's when it stays
When you've found your star, love will know just who you are
For ever and ever she'll stay, for ever and ever, babe
Is that what it takes? For ever and ever, babe
Is that when it stays?",Pop
38166,Hip-Hop,"Te tiene mal esa rutina
Yo quiero ser el hombre que te cambie la vida
Tu ta's buscando la salida
MotÃ­vate ponte bonita que nos vamo' a la huida
TÃº me dices si te busco, o si nos escapamos
Tenemos una noche loca lala la la, y rico la pasamos
TÃº me dices si te busco, o si nos escapamos
Tenemos una noche loca lala la la, y rico la pasamos
Oh yeh yo irÃ©
BuscÃ¡ndote, prepÃ¡rate
Que yo quiero hacerte mÃ­a dime que vas a hacer
No esperarÃ©, prepÃ¡rate
Que yo quiero hacerte mÃ­a dime que vas a hacer
TÃº me dices si yo paso y te recojo en el rojo
Pide lo que quieras cumplirÃ© tu antojo
Yo sÃ© que tÃº tienes novio mami no me enojo
Pero Coscu con Ã©l ni me mojo
A ella le gusta escaparse conmigo
Llevarse un abrigo
Y un burtito yo no lo investigo
Ni tampoco le pregunto to' los machos
Que ella tiene en Instagram
Si cuando llega Coscu todos se le van
Se espantan, pongo mis temas y le encantan
A todo volumen hasta que los vecinos se levantan
Ve como mis prendas resaltan
Y me dice mi blanquito sigue dÃ¡ndole ra ta tan tan
To'a la noche hasta por el dÃ­a en una estadÃ­a
Envueltos en las cenizas de un fuego que antes habÃ­a
Sin secretos, te tiro una foto y no te etiqueto
Yo soy el que llega y te cambia la vida por completo
Ma' babe
Oh yeh yo irÃ©
BuscÃ¡ndote, prepÃ¡rate
Que yo quiero hacerte mÃ­a dime que vas a hacer
No esperarÃ©, prepÃ¡rate
Que yo quiero hacerte mÃ­a dime que vas a hacer
Ella se pone la capucha cuando salimos de la ducha
Yo sÃ© que tu novio no te escucha
Ni tampoco te dedica las canciones
Fabrica sus emociones
Salpicas por que peleas con cojones
Al tipo no hay quien lo soporte, y tu con ese corte
Las mujeres te ven y desde el sur al norte
Se tachan, nos tratan de romper y se escrachan
Ma' yo soy tu Khan Jey, tu mi Kim kardashian
Otro amor otro cuento el futuro estÃ¡ escrito
Mami no me compares porque yo no compito
Esos zapatos, carteras, pulseras
Conmigo eh ascensor y con el novio tuyo las escaleras
Demasiao' adelantao' a tiempo yo siento
Que llegastes a brillarme mi mejor momento
Soltero, y al lado tuyo mÃ¡s prÃ³spero
Buscando en tu corazÃ³n poder ser el primero
(El princi)
Oh yeh yo irÃ©
BuscÃ¡ndote, prepÃ¡rate
Que yo quiero hacerte mÃ­a dime que vas a hacer
No esperarÃ©, prepÃ¡rate
Que yo quiero hacerte mÃ­a dime que vas a hacer
TÃº me dices lo que quieres hacer
Que yo le llegÃ³ dÃ³nde sea
El Princi, Nicky Jam
Rottweilas
El Mueka, El Celebrro
Urba & Rome los evo jedis
DÃ­melo Be
(No esperare, prepÃ¡rate)
(Que yo quiero hacerte mÃ­a dime que vas a hacer)",Reggaeton
161464,Jazz,"Ooh...ooh...ooh...
Oh...oh...
In the game of love
Sometimes we get left behind
When pushin? comes to shove
And happiness is so hard to find
A fall from love can break your spirit
Paint a rosy outlook blue
Darlin', you don't have to fear it
'Cause baby, I'm here for you
I'm on your side when times are hard
And you need some understanding
I'm on your side when times gets tough
And no one else can care enough
I'm on your side to be for you
You can you're free
But sometimes you're the last to know
You can come to me, yes, you can
When some heartache really lays you low
If your lover leaves you cryin?
You don't have t be alone
Call my number, keep on tryin?
'Cause baby, you know I?ll be home
I'm on your side when times are hard
And you need some understanding
I'm on your side when times gets tough
And no one else can care enough
I'm on your side to be for you
Mmm
Havin' a friend when you come to then end
Makes it easier (Makes it easier)
Come back to me, I can save you when she
Tries to tear you apart (Tear you apart)
I won't break your heart, no
I'm on your side, baby, when times are hard
And you need some understanding
I'm on your side, baby-baby, when times gets tough
And it seems that no one else can care enough
I'm on your side, baby, whenever you need me you can always count on me, yeah
I'm on your side, yes, I am, you see
I'm on, hey, on your side, hey...hey...hey...yes
I?ll be your friend to the very end
I'm on your side, I'm on your side, baby, yes, I am, ooh
Just like a bridge on troubled water
I'm on your side, I'm your side, yeah....
I'm on your side...
I'm on your side, yes, I am",Pop
246038,Metal,"Get me done
Clear your arm for another shoot
Inject me!
Feel the tension that chills your bones
your step belongs to me
So don't face me / so don't face me
So don't confront me / Don't confront me
So don't face me / so don't face me
So don't confront me / try to do me now
I am the one who makes your stands
I am the nightmare they tried to hide
So keep me close to your heart
You never thought it could hurt so bad
[repeat chorus]",Hip-Hop
181462,Rock,"Sitting here, me and Chris's son
We've got a story to strike you down
About a girl with the light in her eyes
Black on the night, drive on the day
Let the wheels run dry
Sitting here, waiting for the sun
Little darling, for you to come
By the light of the moon flashing by
Black on the night, drive on the day
Let the wheels run dry
Fly on by silver bird in the sky
Fly on day, black all night, roll on by
Bring on the sunshine shine in her eyes
Fly on by silver bird
Sitting here in the early grey
Of a Delph town morning, we sit and pray
For a sight of the light in her eyes
Black on the night, drive on the day
Let the wheels run dry
Fly on by silver bird in the sky
Fly on day, black all night, roll on by
Bring on the sunshine shine in her eyes
Fly on by silver bird in the sky
Fly on day, black all night, roll on by
Bring on the sunshine shine in her eyes
Fly on by silver bird in the sky",Folk
354883,Hip-Hop,"What would you do if you could do the unbelievable
Once you rule the world every girl will want to be with you
First I get the money then I get the power
B-Real of the hill eliminate the guitars
Thinkin' of takin' a plane
To take a flight out to the red light
And smuggle 10 pounds of weed
Make it home tonight
Be the number 1 smuggler in the area
Got enough weed to fill up and air craft carrier
Erb slanger, Hasila Incorporated
State to state and over seas gettin' faded
Buddah king had seen the green proton
I'm bringing it on right back home to Don
Many different strains of erb in my brain
I'm slippin' through customs in my hydro plane
Skunk and the one chocolate ty bud
Niggas lets get high in the sky hit the blunts
And the bongs, fill up the lungs, niggas don't stop
Fools get sprung when they get there smoked up for crops
Like gettin' props, where all the soldiers in the board
Yo what would you do if the world was yours.
What would you do if you could do the unbelievable
Once you rule the world every girl would want to be with you
First I get the money then I get the power
Joey crack twist the caps enemy's I devour
Yo it's only a dream 16 battin' Beamers and Benz's
Lying penance with diamonds ill as lacin' in a face with avengances
Having blocks on in the lava parts dome
My mankind with crime is how you shine if you can't rhyme
Dime droppers will give ya fad time if you sleep
But momma single be mastera heater on city streets
In the east I be known as Don Cartegena
Claimin' the ? like ?
Lacin' the china with Menida
To seller need repeater or be a leader
Like a preacher or presume a steeper
Peep the shit that I be on, sippin' Don
Until I'm drunk with a million in my trunk like Nikki Vons
Come on I be the top extortionist
Adopt adopted foster kids right out the mothafuckin' orphanage
Yea, I do it for the youth, I'm livin' proof
All my peeps in the streets know I speak the truth.
What would you do if you could do the unbelievable
Once you rule the world every girl would want to be with you
First ya get the money then you get the power
G Rap bustin' the gats slangin' last by every hour
No doubt,
I be the crime story of all ghetto territory's
Soldiers at war be blowin' up niggas like glory
With pharmaceutical lavatory's
Major to chemistry, PHD in streetology
Degree in drug industry
Combinin' HÂ²O with matter from crack batter
Rest it through molecules scatter
Launchin' rockets to make the pocket fatter
Mind bitin' an arm starts a crime
G equals and MC dat ain't near the square son I gets mine
But yo the kill the fill with force fields and shields
And holy steel, a nigga keep it real
You know the deal, if the stakes ain't to high for me to grab
I got's to have, stack all the cabbage
From constructin' a drug traffic
Police a jam me in try to find a new pot to frame me in
Armenians so I resort the evil thoughts like Damien
This flame of fury to the D-A and the jury
A hundred grand the judges hammer slams I'm a free man.
What would you do if you could do the unbelievable
Once you rule the world every girl would want to be with you
First ya get the money then you get the power
Big Pun's the same son bustin' my guns for the Dollars
Yo, I'm walkin' waters
Spit fire and shit HÃ¤agen-Dazs
Idolize no man like Conan and stand beside the guards
Be larger than life, twice as nice as ya idol
Pump you with pride, then guide you str8 to hell like the bible
I'm lible to start manipulatin' minds infiltratin' clown
'm out the pitfalls of life entice with nickle plated nine
It seems every time I'm dream I'm in a nightmare of fiend
Livin' a world of mothers and queens and men would fight fare
(Hell Yea!) I wish I could, I wish I could
Never forget this whole damn world ain't shit I'm just a hood
Yo I change my life make my wife and get the chance for the pain
And physical abuse, give her back her best years
Grab my chest hairs, pound my fist on the hard cement
Spark the scent, and cloud the sky till my heart's content
Repent and vow she be forgiven
How could we be proud to live in a world
Which condemns man, child, to women
Child to women.",Hip-Hop
34817,Rock,"Company
Always on the run
Destiny is the rising sun
Oh I was born six gun in my hand
Behind a gun I'll make my final stand
That's why they call me
Bad company
And I can't deny
Bad company
Till the day I die
Till the day I die
Till the day I die
Rebel souls
Deserters we are called
Chose a gun and threw away the sword
Now these towns
They all know our name six gun sound is our claim to fame
I can hear them say
Bad company
And I won't deny
Bad, bad company
Till the day I die
Till the day I die
Bad company
I can't deny
Bad company
Till the day I die
And I say it's
Bad company oh yeah, yeah
Bad company
Till the day I die oh yeah
Tell me that you are not a thief
Oh but I am
Bad company
It's the way I play
Dirty for dirty
Oh somebody double-crossed me
Double-cross, double-cross
Yeah
We're bad company
Kill in cold blood",Country
254426,Rock,"Some take their hope, and hide it away
It burns in the darkness, like gold in a grave
There's a spark inside, that can't be concealed
No hurt is so secret that it won't be healed
[Chorus:]
Before the night is over
Make your heart an open door
Then all we hold inside us
Won't divide us any more
Before the night is over
And the time we have is done
Before our courage fades away
Let our hearts be bound as one
I've lost my way, when nothing is clear
I've been afraid to love, then I hurt what I fear
I can face the night, find strength in your eyes
Not afraid to fall, not afraid to rise
[Chorus:]",Indie
320393,Rock,Instrumental,Indie
191112,Rock,"See the statues in the square
They almost look alive
It's amazing after all these years
How they've survived
Two young children gazing at them
Faces so forlorn
One is saying to the other
I wonder how they're born
It's funny how we always tend
To look back on our past
As if they were the only good times
That we're ever going to have
See the river heading outwards
Watch the ships sail in
Notice how despite their size
They very rarely sink
Tell the man who's watching with you
His shoelace is undone
When he looks pretend you didn't notice
You were wrong
And anytime there's trouble up ahead
Don't get into a state
Where you wish you were dead
Just take your time and do
What you believe is right
It could turn out to be
A blessing in disguise-disguise-
It's funny how we always tend
To overlook the bad
Doesn't anybody know that
It's so easy to be sad
Talk about doing what you do best
Seems to me the more you do
The less you get
All told I would say that it was pretty grim
Although on the other hand
I've got a ring
Mass unemployment's at an all time best
Why not quit your job and take a well earned rest
Grow old on the dole
That's the life I need
Everybody's doing it so why not me",Indie
209011,Hip-Hop,"Baby hey girl. Come here. Yeah, sit right here baby
Let me just hold ya. Yeah, let me see your hand
Yeah, come here, let me see ya hand
You feel how hard this dick is?
Let's not let it go to waste
We need to get closer baby
Just like we supposed to, girl
Sometimes I know your ""no"" means ""maybe""
But it seems you wanna leave my world
And I can't handle it
Cause you know that I made you feel real good
When ever you were with me
We used to be so close and so coverly
Can't say how much I love and I miss ya
Wanna hug, I wanna kiss the lips
But you steady treat a nigga like Tisha
Always gone on these weekend trips
And I can't handle it
'Cause you know that I made you feel real good
When ever you were with me
You used to be down more than any bitch could be
We oughta try to get it together
Maybe we can't add shit up
We've been through the stormy weather
If you can't stand it baby that's what's up
But I can't handle it
'Cause you know that I made you feel real good
When ever you were with me
We used to keep each other company
The loving that we used to make
I think about it from time to time
I know you prob'ly lookin for something new
Good luck on who you're tryin to find
But I can't handle it
'Cause you know that I made you feel so good
When ever you were with me
You used to be down more than any bitch could be
Ohhh
Yeah baby
Ohhh
When ever you were with me
When we had a little privacy",Hip-Hop
285226,Rock,"It's time for some real world politics
Economics, history, math and english.
There are some of us who have, and some that go without.
America and justice are not synonymous.
For all the fights, for all the songs, all we said.
All we have are these pictures of us.
If it doesnt matter now, then it never really did,
And without this, we might as well be dead.
They're all black and white people,
And that doens't have anything to do with us.
After all these years its still an arms race,
After all these years they still dont fucking get it.
Lives and cultures matter more than capitalist interest.
It's the FBI; its the CIA; the SAF; the IMF, from HMOs to MTV. Fuck you.
For all the fights, for all the songs, all we said.
All we have are these pictures of us.
And if it doesn't matter now, then it never really did,
Without this, we might as well be dead.
When you are so hungry that you'd believe anything.
They're selling you the politics of starving.
what the fuck does that mean to us.",Hip-Hop
35762,Jazz,"Looking in your eyes
Is like looking through a window
Seeing clear skies of days gone by
Of happiness, imagining sweet visions
Of your loveliness
Oh and your tenderness
Makes me want to cry,
For the love that we've shared
It makes me feel alive to know that you care
Hold you through the night,
Let me lie in your arms
Tonight I want to love you, girl
'Til the morning comes and look into your eyes
Your sweet and smiling eyes
Take me to paradise
It makes me want to cry tears of joy
Whenever I see your sweet and smiling eyes
When I see your face, oh and
You hold me in your warm embrace
I feel so safe
Your amazing grace calms me through the fire
Or the rainy days and the clouds it brings
Makes me want to cry,
For the love that we've shared
It makes me feel alive to know that you care
Hold you through the night
Let me lie in your arms
Tonight I want to love you, girl
'Til the morning comes
And look into your eyes
Your sweet and smiling eyes,
Hold me, darling
Take me to paradise
Your an angel, it makes me want to cry
Tears of joy whenever I see
Your sweet and smiling eyes
Could you be an angel
From up above, from up above
So beautiful, beautiful, wonderful
Sent down from heaven for me to love
Oh I love you girl
Your sweet smiling eyes,
Your sweet and smiling eyes
Take me to paradise
It makes me want to cry
Tears of joy whenever I see
Your sweet and smiling eyes,
Sweet and smiling eyes
Your sweet and smiling eyes,
Your sweet and smiling eyes
Sweet and smiling eyes,
Take me to paradise, paradise
It makes me want to cry, tears of joy
Whenever I see your sweet and smiling eyes",Pop
334380,Rock,"Ugly acting and song
Odori ga beta na Handsome
Your copulation is dirtier than money.
Unprincipled strategist
Ranyou middle aged spread
BURAUN kan no sumi de tengu kibun sa
Please disappear because it is an eyesore
You were born from the mouth?
Fushiana ni uru kobi shika nai
Your copulation is dirtier than money.
Unprincipled strategist
Ranyou middle aged spread
Hankyouran na gaki wa busho nure sa
Please disappear because it is an eyesore
It fails together if going straight.
Curtain of wine redShikibetsu dekinu
Nagasareru mamaOdoru yume
Sayuu ni narauIbitsuMasquerade
Kazareba nabiku ai ni
Oboreru ima no kimi ni
Muragaru no wa isshun no kyoumei
Onshitsu kuzure no Prince
Koutoubu ni SHANDERIA
Sutareta sono hiKyoumei wa Hyena
Kimi no kao ni saita koe wa
Risou kasane kainushi korosu
Ani na ""towa"" wa tsukai mawashi no yume
Nani iro no namida de
Nani iro no kotoba de
Nuritsubuseba sono kao de irareru?
Miesugita konseki
Ataesugita uso ni
Unuboreta mama kuchihateku yoHora",Jazz
250217,Rock,"Oh, God said to Abraham, ""Kill me a son""
Abe said, ""Man, you must be puttin' me on""
God said, ""No"" Abe say, ""What?""
God say, ""You can do what you want, Abe, but
The next time you see me comin', you better run""
Well, Abe said, ""Where d'you want this killin' done?""
God said, ""Out on Highway 61""
Well, Georgia Sam, he had a bloody nose
Welfare department, they wouldn't give him no clothes
He asked poor Howard, ""Where can I go?""
Howard said, ""There's only one place I know""
Sam said, ""Tell me quick, man, I got to run""
Oh, Howard just pointed with his gun
And said, ""That way, down Highway 61""
Well, Mack the Finger said to Louie the King
""I got forty red-white-and-blue shoestrings
And a thousand telephones that don't ring
Do you know where I can get rid of these things?""
And Louie the King said, ""Let me think for a minute, son""
Then he said, ""Yes, I think it can be easily done
Just take everything down to Highway 61""
Now, the fifth daughter on the twelfth night
Told the first father that things weren't right
""My complexion,"" she says, ""is much too white""
He said, ""Come here and step into the light""
He said, ""Hmm, you're right, let me tell the second mother this has been done""
But the second mother was with the seventh son
And they were both out on Highway 61",Folk
